"perm","timestep","id","parent_id","x","y","stage","birth_timestep","have_info","detected","managing","last_known_timestep"
1,16,117,48,1322.08069711658,1595.43992059224,2,13,FALSE,FALSE,FALSE,NA
1,16,118,49,632.493686615881,2133.03852812319,2,13,FALSE,FALSE,FALSE,NA
1,16,119,54,2322.81203781421,888.477104607924,2,13,FALSE,FALSE,FALSE,NA
1,16,120,54,1741.36337835099,600.391601980224,2,13,FALSE,FALSE,FALSE,NA
1,16,121,55,1785.01265066017,1185.95331042504,2,13,FALSE,FALSE,FALSE,NA
1,16,124,14,1320.65656967891,1420.20067226929,2,14,FALSE,FALSE,FALSE,NA
1,16,126,19,1342.93790880989,1200.52138300616,2,14,FALSE,FALSE,FALSE,NA
1,16,127,19,1448.14726949196,1463.20975610532,2,14,FALSE,FALSE,FALSE,NA
1,16,128,19,1342.38850728123,1546.45223427676,2,14,FALSE,FALSE,FALSE,NA
1,16,130,22,493.542424648193,312.293651425847,2,14,FALSE,FALSE,FALSE,NA
1,16,131,22,824.235636748671,487.659024885094,2,14,FALSE,FALSE,FALSE,NA
1,16,133,27,1627.13785741654,1889.93994120346,2,14,FALSE,FALSE,FALSE,NA
1,16,134,31,1236.30850733636,1510.04024044095,2,14,FALSE,FALSE,FALSE,NA
1,16,136,31,1383.09662540341,1622.44041738842,1,14,FALSE,FALSE,FALSE,NA
1,16,137,33,1151.20912948695,1449.15328583392,2,14,FALSE,FALSE,FALSE,NA
1,16,138,34,1299.11904346011,1925.58073649202,2,14,FALSE,FALSE,FALSE,NA
1,16,140,34,1010.64703804323,1789.24635661244,2,14,FALSE,FALSE,FALSE,NA
1,16,141,39,1159.22538248193,2111.94051046201,2,14,FALSE,FALSE,FALSE,NA
1,16,142,39,1531.56766077519,1644.99516467116,2,14,FALSE,FALSE,FALSE,NA
1,16,143,40,1322.22802600262,1934.88275727913,2,14,FALSE,FALSE,FALSE,NA
1,16,145,47,1745.84879157184,906.05822594244,2,14,FALSE,FALSE,FALSE,NA
1,16,146,48,1262.41943386739,1115.68569434269,2,14,FALSE,FALSE,FALSE,NA
1,16,147,55,1700.46407693421,1335.84874229101,2,14,FALSE,FALSE,FALSE,NA
1,16,151,60,1581.11670119362,712.225873016081,2,14,FALSE,FALSE,FALSE,NA
1,16,154,66,1501.55092085655,1543.96360549878,2,14,FALSE,FALSE,FALSE,NA
1,16,155,66,1056.19845019206,1567.60509037816,2,14,FALSE,FALSE,FALSE,NA
1,16,156,68,1182.71146856571,637.414345880308,2,14,FALSE,FALSE,FALSE,NA
1,16,157,73,447.283176602599,2488.86040115648,1,14,FALSE,FALSE,FALSE,NA
1,16,158,76,1034.51983038022,2169.87941234354,2,14,FALSE,FALSE,FALSE,NA
1,16,159,76,1176.17983378252,1995.44652990595,2,14,FALSE,FALSE,FALSE,NA
1,16,161,4,1213.39397020138,1734.37306220279,2,15,FALSE,FALSE,FALSE,NA
1,16,162,4,1309.77702023843,1656.89053946524,2,15,FALSE,FALSE,FALSE,NA
1,16,163,4,1976.98820286272,1847.76946382917,1,15,FALSE,FALSE,FALSE,NA
1,16,164,4,1629.00896365573,1468.50125995091,2,15,FALSE,FALSE,FALSE,NA
1,16,165,13,1149.46720445072,1732.30539234116,2,15,FALSE,FALSE,FALSE,NA
1,16,166,14,1370.17979973161,1464.35710855514,2,15,FALSE,FALSE,FALSE,NA
1,16,167,14,1492.97782090064,1218.19562834615,2,15,FALSE,FALSE,FALSE,NA
1,16,168,19,1384.03842334823,1360.79517168081,2,15,FALSE,FALSE,FALSE,NA
1,16,169,20,1093.84628659466,1686.59256156736,1,15,FALSE,FALSE,FALSE,NA
1,16,170,22,530.890647321497,682.451741599696,2,15,FALSE,FALSE,FALSE,NA
1,16,171,23,1565.65826006991,1459.64933349153,1,15,FALSE,FALSE,FALSE,NA
1,16,172,27,1780.87338551102,1648.85575988233,1,15,FALSE,FALSE,FALSE,NA
1,16,173,28,2074.73693602444,1077.4925484658,1,15,FALSE,FALSE,FALSE,NA
1,16,174,31,1262.5500569236,1469.58412431132,1,15,FALSE,FALSE,FALSE,NA
1,16,175,33,1709.70657457608,1180.26087969549,2,15,FALSE,FALSE,FALSE,NA
1,16,176,39,1400.1982115349,1720.83251345818,2,15,FALSE,FALSE,FALSE,NA
1,16,177,39,1375.42298594568,1697.88154372822,1,15,FALSE,FALSE,FALSE,NA
1,16,178,45,1013.55193309496,1261.86864626122,2,15,FALSE,FALSE,FALSE,NA
1,16,179,45,1087.2991473084,1320.39396740377,2,15,FALSE,FALSE,FALSE,NA
1,16,180,46,1107.58607536458,818.343629356,1,15,FALSE,FALSE,FALSE,NA
1,16,182,48,961.784063300413,837.278328093339,2,15,FALSE,FALSE,FALSE,NA
1,16,183,48,1289.58211827423,1312.78673889913,2,15,FALSE,FALSE,FALSE,NA
1,16,185,52,2209.64921084636,1367.51511540806,1,15,FALSE,FALSE,FALSE,NA
1,16,186,55,1762.04861333081,1193.69552482975,2,15,FALSE,FALSE,FALSE,NA
1,16,187,55,1953.43010988398,1311.40063534407,2,15,FALSE,FALSE,FALSE,NA
1,16,188,60,1448.37446293383,1374.98095044638,2,15,FALSE,FALSE,FALSE,NA
1,16,190,63,1596.16039110091,1327.77200235198,2,15,FALSE,FALSE,FALSE,NA
1,16,191,63,1355.798536487,1098.46750169917,2,15,FALSE,FALSE,FALSE,NA
1,16,193,64,721.811804910241,1702.98945208271,1,15,FALSE,FALSE,FALSE,NA
1,16,194,65,1617.02144500789,1212.34771041876,2,15,FALSE,FALSE,FALSE,NA
1,16,195,66,1372.97046598827,1524.75914552804,2,15,FALSE,FALSE,FALSE,NA
1,16,197,68,1012.79878177317,245.113245791985,2,15,FALSE,FALSE,FALSE,NA
1,16,198,73,1075.07256472937,2978.65001781633,2,15,FALSE,FALSE,FALSE,NA
1,16,202,79,1373.33131222599,1398.54337304808,1,15,FALSE,FALSE,FALSE,NA
1,16,203,81,1295.06071248239,948.431519829821,2,15,FALSE,FALSE,FALSE,NA
1,16,204,81,1499.29782021414,1476.52095203518,2,15,FALSE,FALSE,FALSE,NA
1,16,205,83,1686.67665068472,2169.15709790399,1,15,FALSE,FALSE,FALSE,NA
1,16,207,86,1026.7166326979,573.779881307729,1,15,FALSE,FALSE,FALSE,NA
1,16,208,86,1040.19847640983,793.585174757975,1,15,FALSE,FALSE,FALSE,NA
1,16,209,87,1639.90746408207,1881.94940242008,2,15,FALSE,FALSE,FALSE,NA
1,16,210,87,1283.12502434518,2213.61643874323,2,15,FALSE,FALSE,FALSE,NA
1,16,212,88,1380.09941402762,977.403750990312,1,15,FALSE,FALSE,FALSE,NA
1,16,213,90,1714.3902278764,72.7868486911424,2,15,FALSE,FALSE,FALSE,NA
1,16,214,91,1619.79541149906,1431.67913116103,1,15,FALSE,FALSE,FALSE,NA
1,16,215,94,496.107774385927,1646.15901601299,2,15,FALSE,FALSE,FALSE,NA
1,16,216,94,915.598978134665,1464.60884915546,2,15,FALSE,FALSE,FALSE,NA
1,16,218,105,2845.69678038581,308.554779551043,2,15,FALSE,FALSE,FALSE,NA
1,16,220,110,1260.1678974577,2028.5388761538,2,15,FALSE,FALSE,FALSE,NA
1,16,221,110,1024.62290223331,2097.02441783624,2,15,FALSE,FALSE,FALSE,NA
1,16,222,110,769.085820968444,1748.61220803667,1,15,FALSE,FALSE,FALSE,NA
1,16,223,112,956.005811551307,2884.14816570626,2,15,FALSE,FALSE,FALSE,NA
1,16,224,115,1202.73436493305,1269.38653267212,2,15,FALSE,FALSE,FALSE,NA
1,16,225,115,594.441690626462,515.593286117675,1,15,FALSE,FALSE,FALSE,NA
1,16,226,116,1340.77257178598,1465.32834232645,2,15,FALSE,FALSE,FALSE,NA
1,16,228,121,1833.76292185434,1279.04739879657,1,15,FALSE,FALSE,FALSE,NA
1,16,229,121,2012.47828895761,1062.97468506388,1,15,FALSE,FALSE,FALSE,NA
1,16,230,121,1949.52045033083,986.926136497175,2,15,FALSE,FALSE,FALSE,NA
1,16,231,121,1556.14220720709,1375.80977706374,2,15,FALSE,FALSE,FALSE,NA
1,16,232,17,2104.41883771603,1164.69992256631,1,16,FALSE,FALSE,FALSE,NA
1,16,233,19,1573.35964808087,1415.12888627937,1,16,FALSE,FALSE,FALSE,NA
1,16,234,20,1088.98318901226,1678.8177623392,1,16,FALSE,FALSE,FALSE,NA
1,16,235,20,1387.59056813508,1865.78031856479,1,16,FALSE,FALSE,FALSE,NA
1,16,236,22,755.486460688428,704.984299471088,1,16,FALSE,FALSE,FALSE,NA
1,16,237,23,1180.55314999947,1684.30058496221,1,16,FALSE,FALSE,FALSE,NA
1,16,238,27,1622.89329434988,1978.37190364372,1,16,FALSE,FALSE,FALSE,NA
1,16,239,28,1305.30278437224,1354.26276111686,1,16,FALSE,FALSE,FALSE,NA
1,16,240,31,961.778109346872,1973.93593664077,1,16,FALSE,FALSE,FALSE,NA
1,16,241,33,1273.29369086507,1504.63492695561,1,16,FALSE,FALSE,FALSE,NA
1,16,242,34,844.856765002897,1507.34120070414,1,16,FALSE,FALSE,FALSE,NA
1,16,243,37,1338.25719765042,1657.94347075385,1,16,FALSE,FALSE,FALSE,NA
1,16,244,39,2444.65082269059,1690.54609046446,1,16,FALSE,FALSE,FALSE,NA
1,16,245,39,1433.76647782485,1842.31060657984,1,16,FALSE,FALSE,FALSE,NA
1,16,246,49,1627.31746390239,1011.60737027638,1,16,FALSE,FALSE,FALSE,NA
1,16,247,49,1271.09629041756,1507.65870605951,1,16,FALSE,FALSE,FALSE,NA
1,16,248,49,1487.53696614351,1399.17866291457,1,16,FALSE,FALSE,FALSE,NA
1,16,249,56,1981.36567328067,2092.4166096414,1,16,FALSE,FALSE,FALSE,NA
1,16,250,59,1725.05305751537,994.680937226417,1,16,FALSE,FALSE,FALSE,NA
1,16,251,59,1778.25649441984,1158.69991381839,1,16,FALSE,FALSE,FALSE,NA
1,16,252,61,1738.04120101646,1462.16365109782,1,16,FALSE,FALSE,FALSE,NA
1,16,253,62,1705.43648438823,1386.69613736395,1,16,FALSE,FALSE,FALSE,NA
1,16,254,62,1768.58770246405,1305.03412490801,1,16,FALSE,FALSE,FALSE,NA
1,16,255,64,979.368369751197,1510.5450974107,1,16,FALSE,FALSE,FALSE,NA
1,16,256,65,1461.23393456952,1163.79554692967,1,16,FALSE,FALSE,FALSE,NA
1,16,257,66,1642.91827151088,1806.01076745738,1,16,FALSE,FALSE,FALSE,NA
1,16,258,66,1574.98565515675,1343.77839224695,1,16,FALSE,FALSE,FALSE,NA
1,16,259,66,1488.02319053755,1481.2531927101,1,16,FALSE,FALSE,FALSE,NA
1,16,260,68,824.108161267711,1072.63095222917,1,16,FALSE,FALSE,FALSE,NA
1,16,261,68,700.696500291766,435.003800867073,1,16,FALSE,FALSE,FALSE,NA
1,16,262,69,1044.76495256297,846.786372313882,1,16,FALSE,FALSE,FALSE,NA
1,16,263,71,1762.43601804642,1346.93925462555,1,16,FALSE,FALSE,FALSE,NA
1,16,264,71,1810.74102543995,1299.27929071925,1,16,FALSE,FALSE,FALSE,NA
1,16,265,71,1779.19404887474,1132.06600466006,1,16,FALSE,FALSE,FALSE,NA
1,16,266,72,1782.83597476301,2076.09336927575,1,16,FALSE,FALSE,FALSE,NA
1,16,267,72,1402.55560114194,1714.99742471056,1,16,FALSE,FALSE,FALSE,NA
1,16,268,78,830.875604966132,1413.17094813087,1,16,FALSE,FALSE,FALSE,NA
1,16,269,79,1325.10688639012,1191.28816164257,1,16,FALSE,FALSE,FALSE,NA
1,16,270,83,1715.86606029034,2140.02106092536,1,16,FALSE,FALSE,FALSE,NA
1,16,271,83,1708.02732748472,2147.69179678741,1,16,FALSE,FALSE,FALSE,NA
1,16,272,85,1654.92257668947,1858.45747392529,1,16,FALSE,FALSE,FALSE,NA
1,16,273,86,574.667984389288,897.529568487701,1,16,FALSE,FALSE,FALSE,NA
1,16,274,86,896.134019890893,736.176470961489,1,16,FALSE,FALSE,FALSE,NA
1,16,275,86,1354.56719165528,364.236375251026,1,16,FALSE,FALSE,FALSE,NA
1,16,276,86,1166.58657012883,653.018540465563,1,16,FALSE,FALSE,FALSE,NA
1,16,277,87,1636.53414171724,2203.21657356092,1,16,FALSE,FALSE,FALSE,NA
1,16,278,87,1340.34393717502,1916.05055825573,1,16,FALSE,FALSE,FALSE,NA
1,16,279,88,1339.40471910527,979.085841533441,1,16,FALSE,FALSE,FALSE,NA
1,16,280,88,1222.44737874647,969.643108533497,1,16,FALSE,FALSE,FALSE,NA
1,16,281,88,1212.77300870059,1713.2934997931,1,16,FALSE,FALSE,FALSE,NA
1,16,282,89,1149.23633908411,931.652416673675,1,16,FALSE,FALSE,FALSE,NA
1,16,283,90,1722.59811527432,218.946764446367,1,16,FALSE,FALSE,FALSE,NA
1,16,284,91,1943.81878707246,1514.35054610004,1,16,FALSE,FALSE,FALSE,NA
1,16,285,94,848.976575456504,1373.97320871563,1,16,FALSE,FALSE,FALSE,NA
1,16,286,94,979.116625624471,2097.53143887897,1,16,FALSE,FALSE,FALSE,NA
1,16,287,94,924.872981050103,1573.78240139826,1,16,FALSE,FALSE,FALSE,NA
1,16,288,97,840.798489304447,1607.58297134653,1,16,FALSE,FALSE,FALSE,NA
1,16,289,100,1359.31767668834,1540.01118781643,1,16,FALSE,FALSE,FALSE,NA
1,16,290,102,824.434890922784,2619.52728441588,1,16,FALSE,FALSE,FALSE,NA
1,16,291,104,849.188706455197,2020.05880213408,1,16,FALSE,FALSE,FALSE,NA
1,16,292,105,2246.86173776372,677.114883116321,1,16,FALSE,FALSE,FALSE,NA
1,16,293,105,2037.14390773622,36.2665239542107,1,16,FALSE,FALSE,FALSE,NA
1,16,294,106,636.742032502747,384.537488814886,1,16,FALSE,FALSE,FALSE,NA
1,16,295,106,1726.30766229484,40.5614160674335,1,16,FALSE,FALSE,FALSE,NA
1,16,296,106,602.077814974882,294.930770702175,1,16,FALSE,FALSE,FALSE,NA
1,16,297,106,987.486600359976,705.812864333232,1,16,FALSE,FALSE,FALSE,NA
1,16,298,111,927.064216311315,2606.08559351878,1,16,FALSE,FALSE,FALSE,NA
1,16,299,112,1179.11822000512,2797.37064453948,1,16,FALSE,FALSE,FALSE,NA
1,16,300,112,1631.60939555792,2444.73640307758,1,16,FALSE,FALSE,FALSE,NA
1,16,301,116,539.304338994803,1489.13889508023,1,16,FALSE,FALSE,FALSE,NA
1,16,302,119,1958.42796233972,837.125046163766,1,16,FALSE,FALSE,FALSE,NA
1,16,303,119,2200.52656459053,1664.75225123236,1,16,FALSE,FALSE,FALSE,NA
1,16,304,120,1634.91763625738,534.271610016588,1,16,FALSE,FALSE,FALSE,NA
1,16,305,120,1742.48105807092,602.835120644014,1,16,FALSE,FALSE,FALSE,NA
1,16,306,120,1683.05885050742,533.8478242023,1,16,FALSE,FALSE,FALSE,NA
1,16,307,120,1764.6813610169,450.554439420688,1,16,FALSE,FALSE,FALSE,NA
1,16,308,121,1674.85902069053,1096.57467181199,1,16,FALSE,FALSE,FALSE,NA
1,16,309,121,1802.77343292256,1189.70644506066,1,16,FALSE,FALSE,FALSE,NA
1,16,310,122,1977.38534455921,1265.38036835768,1,16,FALSE,FALSE,FALSE,NA
1,16,311,122,1378.26404461241,1514.23701159748,1,16,FALSE,FALSE,FALSE,NA
1,16,312,124,1324.6218535283,1354.09964265056,1,16,FALSE,FALSE,FALSE,NA
1,16,313,126,1438.7643362876,1436.99117118317,1,16,FALSE,FALSE,FALSE,NA
1,16,314,127,1581.09303809585,1509.0113354279,1,16,FALSE,FALSE,FALSE,NA
1,16,315,127,1211.77699689545,1482.67264466389,1,16,FALSE,FALSE,FALSE,NA
1,16,316,128,1258.89390500165,1727.43011512138,1,16,FALSE,FALSE,FALSE,NA
1,16,317,129,1093.72452240108,1933.06433230415,1,16,FALSE,FALSE,FALSE,NA
1,16,318,129,1110.24534890479,1947.124875678,1,16,FALSE,FALSE,FALSE,NA
1,16,319,130,267.966217362022,40.3467957509673,1,16,FALSE,FALSE,FALSE,NA
1,16,320,132,1364.68260625491,1598.83297015908,1,16,FALSE,FALSE,FALSE,NA
1,16,321,132,1392.85525159748,653.810544910651,1,16,FALSE,FALSE,FALSE,NA
1,16,322,132,1596.30945907727,950.408028986162,1,16,FALSE,FALSE,FALSE,NA
1,16,323,133,1621.65229849777,1980.60192335992,1,16,FALSE,FALSE,FALSE,NA
1,16,324,133,2077.21315456038,2322.96631526336,1,16,FALSE,FALSE,FALSE,NA
1,16,325,133,1605.40478686353,2417.11079530341,1,16,FALSE,FALSE,FALSE,NA
1,16,326,133,1656.90071155912,1868.87829064008,1,16,FALSE,FALSE,FALSE,NA
1,16,327,134,818.936246251494,2330.53419437708,1,16,FALSE,FALSE,FALSE,NA
1,16,328,137,789.399068818181,1890.00234619224,1,16,FALSE,FALSE,FALSE,NA
1,16,329,140,429.963334122736,2133.90216181506,1,16,FALSE,FALSE,FALSE,NA
1,16,330,147,1803.66690552328,1394.67585833586,1,16,FALSE,FALSE,FALSE,NA
1,16,331,147,1709.15190942158,1353.66416397972,1,16,FALSE,FALSE,FALSE,NA
1,16,332,147,1388.54041558738,302.926929514033,1,16,FALSE,FALSE,FALSE,NA
1,16,333,152,1041.14920121313,1666.77026542357,1,16,FALSE,FALSE,FALSE,NA
1,16,334,152,680.966799656546,1581.11277609135,1,16,FALSE,FALSE,FALSE,NA
1,16,335,153,1632.20762848759,1369.95739343327,1,16,FALSE,FALSE,FALSE,NA
1,16,336,155,1162.02139323775,1442.29216133291,1,16,FALSE,FALSE,FALSE,NA
1,16,337,155,1033.36051363169,1544.17677255498,1,16,FALSE,FALSE,FALSE,NA
1,16,338,156,1181.0336505076,890.6727371666,1,16,FALSE,FALSE,FALSE,NA
1,16,339,156,1007.17275584071,495.136392853087,1,16,FALSE,FALSE,FALSE,NA
1,16,340,158,1090.32042759619,2190.93639824215,1,16,FALSE,FALSE,FALSE,NA
1,16,341,158,940.850265980915,1952.26019279841,1,16,FALSE,FALSE,FALSE,NA
1,16,342,159,1209.31723135537,1435.43591481983,1,16,FALSE,FALSE,FALSE,NA
1,16,343,159,1259.0274571351,2054.57066163147,1,16,FALSE,FALSE,FALSE,NA
1,17,4,1,1474.25620741753,1516.39056316706,2,2,FALSE,FALSE,FALSE,NA
1,17,13,4,1433.50117644731,1748.94270948081,2,8,FALSE,FALSE,FALSE,NA
1,17,14,5,1329.87624723156,1488.47337762524,2,8,FALSE,FALSE,FALSE,NA
1,17,19,5,1540.24026513888,1459.58941649654,2,9,FALSE,FALSE,FALSE,NA
1,17,22,9,769.761206551756,776.365576737845,2,9,FALSE,FALSE,FALSE,NA
1,17,23,9,1506.55706017366,1234.37453867278,2,9,FALSE,FALSE,FALSE,NA
1,17,27,9,1562.29359134906,1812.09677157641,2,10,FALSE,FALSE,FALSE,NA
1,17,37,13,1345.09795763862,1827.46727956272,2,11,FALSE,FALSE,FALSE,NA
1,17,38,13,1411.40616025012,1573.28321745224,2,11,FALSE,FALSE,FALSE,NA
1,17,45,16,1086.75765330928,1361.51444860359,2,11,FALSE,FALSE,FALSE,NA
1,17,48,18,1214.45104694875,1151.3887811038,2,11,FALSE,FALSE,FALSE,NA
1,17,49,18,1508.13272980284,1342.24573396543,2,11,FALSE,FALSE,FALSE,NA
1,17,52,21,2033.19475508759,1719.41795319324,2,11,FALSE,FALSE,FALSE,NA
1,17,56,4,1932.75509498749,1942.47829024952,2,12,FALSE,FALSE,FALSE,NA
1,17,59,4,1879.37930954548,1230.34478069295,2,12,FALSE,FALSE,FALSE,NA
1,17,61,9,1780.39200236503,1431.65931847406,2,12,FALSE,FALSE,FALSE,NA
1,17,62,14,1681.31270998304,990.796628643303,2,12,FALSE,FALSE,FALSE,NA
1,17,63,14,1315.16879508039,1499.4801214157,2,12,FALSE,FALSE,FALSE,NA
1,17,66,18,1672.44178270667,1377.66370102183,2,12,FALSE,FALSE,FALSE,NA
1,17,68,22,853.213134154936,563.686524224707,2,12,FALSE,FALSE,FALSE,NA
1,17,71,24,1776.21758192293,1306.70037006448,2,12,FALSE,FALSE,FALSE,NA
1,17,76,32,1101.7634669492,2153.13201908848,2,12,FALSE,FALSE,FALSE,NA
1,17,78,4,1171.56064618426,1354.3170099006,2,13,FALSE,FALSE,FALSE,NA
1,17,79,5,1379.69508046497,1460.62657720698,2,13,FALSE,FALSE,FALSE,NA
1,17,81,9,1551.32983896143,1385.44242645566,2,13,FALSE,FALSE,FALSE,NA
1,17,87,19,1467.44032320363,1979.78901570165,2,13,FALSE,FALSE,FALSE,NA
1,17,89,22,915.82097044503,883.019559170968,2,13,FALSE,FALSE,FALSE,NA
1,17,91,23,1580.07732092228,1404.62700473401,2,13,FALSE,FALSE,FALSE,NA
1,17,92,23,1689.43680805664,1124.09501806329,2,13,FALSE,FALSE,FALSE,NA
1,17,96,28,1332.2033094483,1398.09992536942,2,13,FALSE,FALSE,FALSE,NA
1,17,97,31,1044.68316135355,1509.70608657041,2,13,FALSE,FALSE,FALSE,NA
1,17,99,32,768.826736313702,1514.54582298442,2,13,FALSE,FALSE,FALSE,NA
1,17,100,33,1373.48746450983,1567.39944832271,2,13,FALSE,FALSE,FALSE,NA
1,17,104,34,1126.92510343113,1522.17359100759,2,13,FALSE,FALSE,FALSE,NA
1,17,105,35,2548.2536986418,399.079351229985,2,13,FALSE,FALSE,FALSE,NA
1,17,111,42,836.548646493521,2688.60156018011,2,13,FALSE,FALSE,FALSE,NA
1,17,112,42,1187.37310880514,2603.81248312204,2,13,FALSE,FALSE,FALSE,NA
1,17,115,43,940.365013496164,1255.7597438093,2,13,FALSE,FALSE,FALSE,NA
1,17,117,48,1322.08069711658,1595.43992059224,2,13,FALSE,FALSE,FALSE,NA
1,17,118,49,632.493686615881,2133.03852812319,2,13,FALSE,FALSE,FALSE,NA
1,17,119,54,2322.81203781421,888.477104607924,2,13,FALSE,FALSE,FALSE,NA
1,17,120,54,1741.36337835099,600.391601980224,2,13,FALSE,FALSE,FALSE,NA
1,17,121,55,1785.01265066017,1185.95331042504,2,13,FALSE,FALSE,FALSE,NA
1,17,124,14,1320.65656967891,1420.20067226929,2,14,FALSE,FALSE,FALSE,NA
1,17,126,19,1342.93790880989,1200.52138300616,2,14,FALSE,FALSE,FALSE,NA
1,17,127,19,1448.14726949196,1463.20975610532,2,14,FALSE,FALSE,FALSE,NA
1,17,128,19,1342.38850728123,1546.45223427676,2,14,FALSE,FALSE,FALSE,NA
1,17,130,22,493.542424648193,312.293651425847,2,14,FALSE,FALSE,FALSE,NA
1,17,131,22,824.235636748671,487.659024885094,2,14,FALSE,FALSE,FALSE,NA
1,17,134,31,1236.30850733636,1510.04024044095,2,14,FALSE,FALSE,FALSE,NA
1,17,136,31,1389.7436670474,1654.02384659641,2,14,FALSE,FALSE,FALSE,NA
1,17,140,34,1010.64703804323,1789.24635661244,2,14,FALSE,FALSE,FALSE,NA
1,17,141,39,1159.22538248193,2111.94051046201,2,14,FALSE,FALSE,FALSE,NA
1,17,142,39,1531.56766077519,1644.99516467116,2,14,FALSE,FALSE,FALSE,NA
1,17,143,40,1322.22802600262,1934.88275727913,2,14,FALSE,FALSE,FALSE,NA
1,17,146,48,1262.41943386739,1115.68569434269,2,14,FALSE,FALSE,FALSE,NA
1,17,147,55,1700.46407693421,1335.84874229101,2,14,FALSE,FALSE,FALSE,NA
1,17,154,66,1501.55092085655,1543.96360549878,2,14,FALSE,FALSE,FALSE,NA
1,17,155,66,1056.19845019206,1567.60509037816,2,14,FALSE,FALSE,FALSE,NA
1,17,156,68,1182.71146856571,637.414345880308,2,14,FALSE,FALSE,FALSE,NA
1,17,157,73,479.690579233043,2494.38872248078,2,14,FALSE,FALSE,FALSE,NA
1,17,158,76,1034.51983038022,2169.87941234354,2,14,FALSE,FALSE,FALSE,NA
1,17,159,76,1176.17983378252,1995.44652990595,2,14,FALSE,FALSE,FALSE,NA
1,17,161,4,1213.39397020138,1734.37306220279,2,15,FALSE,FALSE,FALSE,NA
1,17,162,4,1309.77702023843,1656.89053946524,2,15,FALSE,FALSE,FALSE,NA
1,17,163,4,1965.13637864158,1848.94735051093,2,15,FALSE,FALSE,FALSE,NA
1,17,164,4,1629.00896365573,1468.50125995091,2,15,FALSE,FALSE,FALSE,NA
1,17,165,13,1149.46720445072,1732.30539234116,2,15,FALSE,FALSE,FALSE,NA
1,17,166,14,1370.17979973161,1464.35710855514,2,15,FALSE,FALSE,FALSE,NA
1,17,167,14,1492.97782090064,1218.19562834615,2,15,FALSE,FALSE,FALSE,NA
1,17,169,20,883.167852091342,1728.92339417585,2,15,FALSE,FALSE,FALSE,NA
1,17,170,22,530.890647321497,682.451741599696,2,15,FALSE,FALSE,FALSE,NA
1,17,171,23,1503.7334726612,1489.07426400476,2,15,FALSE,FALSE,FALSE,NA
1,17,172,27,1780.87338551102,1648.85575988233,1,15,FALSE,FALSE,FALSE,NA
1,17,173,28,2074.73693602444,1077.4925484658,1,15,FALSE,FALSE,FALSE,NA
1,17,174,31,1262.5500569236,1469.58412431132,1,15,FALSE,FALSE,FALSE,NA
1,17,175,33,1709.70657457608,1180.26087969549,2,15,FALSE,FALSE,FALSE,NA
1,17,176,39,1400.1982115349,1720.83251345818,2,15,FALSE,FALSE,FALSE,NA
1,17,177,39,1376.78835545765,1800.09982983718,2,15,FALSE,FALSE,FALSE,NA
1,17,178,45,1013.55193309496,1261.86864626122,2,15,FALSE,FALSE,FALSE,NA
1,17,179,45,1087.2991473084,1320.39396740377,2,15,FALSE,FALSE,FALSE,NA
1,17,180,46,1109.26878068667,810.88589287383,2,15,FALSE,FALSE,FALSE,NA
1,17,183,48,1289.58211827423,1312.78673889913,2,15,FALSE,FALSE,FALSE,NA
1,17,188,60,1448.37446293383,1374.98095044638,2,15,FALSE,FALSE,FALSE,NA
1,17,190,63,1596.16039110091,1327.77200235198,2,15,FALSE,FALSE,FALSE,NA
1,17,191,63,1355.798536487,1098.46750169917,2,15,FALSE,FALSE,FALSE,NA
1,17,193,64,721.811804910241,1702.98945208271,1,15,FALSE,FALSE,FALSE,NA
1,17,194,65,1617.02144500789,1212.34771041876,2,15,FALSE,FALSE,FALSE,NA
1,17,195,66,1372.97046598827,1524.75914552804,2,15,FALSE,FALSE,FALSE,NA
1,17,197,68,1012.79878177317,245.113245791985,2,15,FALSE,FALSE,FALSE,NA
1,17,202,79,1373.33131222599,1398.54337304808,1,15,FALSE,FALSE,FALSE,NA
1,17,204,81,1499.29782021414,1476.52095203518,2,15,FALSE,FALSE,FALSE,NA
1,17,205,83,1677.68516530043,2168.73718159214,2,15,FALSE,FALSE,FALSE,NA
1,17,207,86,1001.41094058125,721.076488723915,2,15,FALSE,FALSE,FALSE,NA
1,17,208,86,1040.19847640983,793.585174757975,1,15,FALSE,FALSE,FALSE,NA
1,17,209,87,1639.90746408207,1881.94940242008,2,15,FALSE,FALSE,FALSE,NA
1,17,210,87,1283.12502434518,2213.61643874323,2,15,FALSE,FALSE,FALSE,NA
1,17,212,88,1307.15504122726,991.895186996762,2,15,FALSE,FALSE,FALSE,NA
1,17,213,90,1714.3902278764,72.7868486911424,2,15,FALSE,FALSE,FALSE,NA
1,17,214,91,1619.79541149906,1431.67913116103,1,15,FALSE,FALSE,FALSE,NA
1,17,218,105,2845.69678038581,308.554779551043,2,15,FALSE,FALSE,FALSE,NA
1,17,220,110,1260.1678974577,2028.5388761538,2,15,FALSE,FALSE,FALSE,NA
1,17,221,110,1024.62290223331,2097.02441783624,2,15,FALSE,FALSE,FALSE,NA
1,17,222,110,769.085820968444,1748.61220803667,1,15,FALSE,FALSE,FALSE,NA
1,17,223,112,956.005811551307,2884.14816570626,2,15,FALSE,FALSE,FALSE,NA
