"perm","timestep","event","point_id","parent_id","x","y","stage_from","stage_to","detail","provisional_x","provisional_y","habitat","habitat_nudged"
1,15,"death",144,45,1088.69051491426,1216.20652002148,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,15,"death",148,56,1590.69345737443,1877.27803567197,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,15,"stage_transition",61,9,1780.39200236503,1431.65931847406,1,2,"transition_kernel",1780.39200236503,1431.65931847406,1,FALSE
1,15,"stage_transition",71,24,1776.21758192293,1306.70037006448,1,2,"transition_kernel",1776.21758192293,1306.70037006448,1,FALSE
1,15,"stage_transition",72,25,1380.94978737322,1834.96879913884,1,2,"transition_kernel",1380.94978737322,1834.96879913884,1,FALSE
1,15,"stage_transition",99,32,768.826736313702,1514.54582298442,1,2,"transition_kernel",768.826736313702,1514.54582298442,1,FALSE
1,15,"stage_transition",100,33,1373.48746450983,1567.39944832271,1,2,"transition_kernel",1373.48746450983,1567.39944832271,1,FALSE
1,15,"stage_transition",104,34,1126.92510343113,1522.17359100759,1,2,"transition_kernel",1126.92510343113,1522.17359100759,1,FALSE
1,15,"stage_transition",111,42,836.548646493521,2688.60156018011,1,2,"transition_kernel",836.548646493521,2688.60156018011,1,FALSE
1,15,"stage_transition",117,48,1322.08069711658,1595.43992059224,1,2,"transition_kernel",1322.08069711658,1595.43992059224,1,FALSE
1,15,"stage_transition",120,54,1741.36337835099,600.391601980224,1,2,"transition_kernel",1741.36337835099,600.391601980224,1,FALSE
1,15,"stage_transition",122,55,1947.16299749612,1206.59764840528,1,2,"transition_kernel",1947.16299749612,1206.59764840528,1,FALSE
1,15,"stage_transition",124,14,1320.65656967891,1420.20067226929,1,2,"transition_kernel",1320.65656967891,1420.20067226929,1,FALSE
1,15,"stage_transition",126,19,1342.93790880989,1200.52138300616,1,2,"transition_kernel",1342.93790880989,1200.52138300616,1,FALSE
1,15,"stage_transition",127,19,1448.14726949196,1463.20975610532,1,2,"transition_kernel",1448.14726949196,1463.20975610532,1,FALSE
1,15,"stage_transition",128,19,1342.38850728123,1546.45223427676,1,2,"transition_kernel",1342.38850728123,1546.45223427676,1,FALSE
1,15,"stage_transition",129,20,1105.38258202398,1932.14129569387,1,2,"transition_kernel",1105.38258202398,1932.14129569387,1,FALSE
1,15,"stage_transition",130,22,493.542424648193,312.293651425847,1,2,"transition_kernel",493.542424648193,312.293651425847,1,FALSE
1,15,"stage_transition",132,23,1479.4865860466,1197.39480158027,1,2,"transition_kernel",1479.4865860466,1197.39480158027,1,FALSE
1,15,"stage_transition",133,27,1627.13785741654,1889.93994120346,1,2,"transition_kernel",1627.13785741654,1889.93994120346,1,FALSE
1,15,"stage_transition",134,31,1236.30850733636,1510.04024044095,1,2,"transition_kernel",1236.30850733636,1510.04024044095,1,FALSE
1,15,"stage_transition",137,33,1151.20912948695,1449.15328583392,1,2,"transition_kernel",1151.20912948695,1449.15328583392,1,FALSE
1,15,"stage_transition",140,34,1010.64703804323,1789.24635661244,1,2,"transition_kernel",1010.64703804323,1789.24635661244,1,FALSE
1,15,"stage_transition",141,39,1159.22538248193,2111.94051046201,1,2,"transition_kernel",1159.22538248193,2111.94051046201,1,FALSE
1,15,"stage_transition",143,40,1322.22802600262,1934.88275727913,1,2,"transition_kernel",1322.22802600262,1934.88275727913,1,FALSE
1,15,"stage_transition",146,48,1262.41943386739,1115.68569434269,1,2,"transition_kernel",1262.41943386739,1115.68569434269,1,FALSE
1,15,"stage_transition",147,55,1700.46407693421,1335.84874229101,1,2,"transition_kernel",1700.46407693421,1335.84874229101,1,FALSE
1,15,"stage_transition",149,57,1661.9528767426,1703.46031851602,1,2,"transition_kernel",1661.9528767426,1703.46031851602,1,FALSE
1,15,"stage_transition",150,57,1649.73900046977,1386.28066330741,1,2,"transition_kernel",1649.73900046977,1386.28066330741,1,FALSE
1,15,"stage_transition",152,64,1028.46970214281,1662.42456233079,1,2,"transition_kernel",1028.46970214281,1662.42456233079,1,FALSE
1,15,"stage_transition",153,66,1580.30334195449,1418.92103685297,1,2,"transition_kernel",1580.30334195449,1418.92103685297,1,FALSE
1,15,"stage_transition",154,66,1501.55092085655,1543.96360549878,1,2,"transition_kernel",1501.55092085655,1543.96360549878,1,FALSE
1,15,"stage_transition",155,66,1056.19845019206,1567.60509037816,1,2,"transition_kernel",1056.19845019206,1567.60509037816,1,FALSE
1,15,"stage_transition",156,68,1182.71146856571,637.414345880308,1,2,"transition_kernel",1182.71146856571,637.414345880308,1,FALSE
1,15,"stage_transition",158,76,1034.51983038022,2169.87941234354,1,2,"transition_kernel",1034.51983038022,2169.87941234354,1,FALSE
1,15,"stage_transition",159,76,1176.17983378252,1995.44652990595,1,2,"transition_kernel",1176.17983378252,1995.44652990595,1,FALSE
1,15,"establishment",160,4,1539.70139652912,1642.66811661349,2,1,"SDD",1539.70139652912,1642.66811661349,1,FALSE
1,15,"establishment",161,4,1075.41394105183,1671.19513463933,2,1,"SDD",1075.41394105183,1671.19513463933,1,FALSE
1,15,"establishment",162,4,1435.85143807823,1589.78211829721,2,1,"SDD",1435.85143807823,1589.78211829721,1,FALSE
1,15,"establishment",163,4,1976.98820286272,1847.76946382917,2,1,"SDD",1976.98820286272,1847.76946382917,1,FALSE
1,15,"establishment",164,4,1525.44493456722,1386.50450628129,2,1,"SDD",1525.44493456722,1386.50450628129,1,FALSE
1,15,"establishment",165,13,1147.71459514501,1734.97597851173,2,1,"SDD",1147.71459514501,1734.97597851173,1,FALSE
1,15,"establishment",166,14,1316.5318724342,1438.03979411507,2,1,"SDD",1316.5318724342,1438.03979411507,1,FALSE
1,15,"establishment",167,14,1492.75751169924,1168.30877509113,2,1,"SDD",1492.75751169924,1168.30877509113,1,FALSE
1,15,"establishment",168,19,1401.99271580181,1389.999370971,2,1,"SDD",1401.99271580181,1389.999370971,1,FALSE
1,15,"establishment",169,20,1093.84628659466,1686.59256156736,2,1,"SDD",1093.84628659466,1686.59256156736,1,FALSE
1,15,"establishment",170,22,650.908575403658,697.76466212567,2,1,"SDD",650.908575403658,697.76466212567,1,FALSE
1,15,"establishment",171,23,1565.65826006991,1459.64933349153,2,1,"SDD",1565.65826006991,1459.64933349153,1,FALSE
1,15,"establishment",172,27,1780.87338551102,1648.85575988233,2,1,"SDD",1780.87338551102,1648.85575988233,1,FALSE
1,15,"establishment",173,28,2074.73693602444,1077.4925484658,2,1,"SDD",2074.73693602444,1077.4925484658,1,FALSE
1,15,"establishment",174,31,1262.5500569236,1469.58412431132,2,1,"SDD",1262.5500569236,1469.58412431132,1,FALSE
1,15,"establishment",175,33,1644.93893005487,1227.40672976255,2,1,"SDD",1644.93893005487,1227.40672976255,1,FALSE
1,15,"establishment",176,39,1407.71375870819,1708.31705364061,2,1,"SDD",1407.71375870819,1708.31705364061,1,FALSE
1,15,"establishment",177,39,1375.42298594568,1697.88154372822,2,1,"SDD",1375.42298594568,1697.88154372822,1,FALSE
1,15,"establishment",178,45,1092.99190519629,1235.89539575745,2,1,"SDD",1092.99190519629,1235.89539575745,1,FALSE
1,15,"establishment",179,45,1099.09444782997,1317.43539496591,2,1,"SDD",1099.09444782997,1317.43539496591,1,FALSE
1,15,"establishment",180,46,1107.58607536458,818.343629356,2,1,"SDD",1107.58607536458,818.343629356,1,FALSE
1,15,"establishment",181,48,1225.63840602994,1151.60535890064,2,1,"SDD",1225.63840602994,1151.60535890064,1,FALSE
1,15,"establishment",182,48,1111.04001166815,841.745633838837,2,1,"SDD",1111.04001166815,841.745633838837,1,FALSE
1,15,"establishment",183,48,1293.35457117733,1189.67688976985,2,1,"SDD",1293.35457117733,1189.67688976985,1,FALSE
1,15,"establishment",184,49,1368.04035210523,1565.96769606813,2,1,"SDD",1368.04035210523,1565.96769606813,1,FALSE
1,15,"establishment",185,52,2209.64921084636,1367.51511540806,2,1,"SDD",2209.64921084636,1367.51511540806,1,FALSE
1,15,"establishment",186,55,1672.89902159125,1169.14455200391,2,1,"SDD",1672.89902159125,1169.14455200391,1,FALSE
1,15,"establishment",187,55,1911.01042335345,1229.92013827645,2,1,"SDD",1911.01042335345,1229.92013827645,1,FALSE
1,15,"establishment",188,60,1509.9270850307,1349.00246601871,2,1,"SDD",1509.9270850307,1349.00246601871,1,FALSE
1,15,"establishment",189,62,1825.15903174097,893.54621410036,2,1,"SDD",1825.15903174097,893.54621410036,1,FALSE
1,15,"establishment",190,63,1367.44555234195,1327.34998215314,2,1,"SDD",1367.44555234195,1327.34998215314,1,FALSE
1,15,"establishment",191,63,1355.44271199635,1127.50419496086,2,1,"SDD",1355.44271199635,1127.50419496086,1,FALSE
1,15,"establishment",192,64,1138.68200297071,1588.67625527633,2,1,"SDD",1138.68200297071,1588.67625527633,1,FALSE
1,15,"establishment",193,64,721.811804910241,1702.98945208271,2,1,"SDD",721.811804910241,1702.98945208271,1,FALSE
1,15,"establishment",194,65,1619.15435416906,1211.09577590644,2,1,"SDD",1619.15435416906,1211.09577590644,1,FALSE
1,15,"establishment",195,66,1399.19146681084,1566.88969953685,2,1,"SDD",1399.19146681084,1566.88969953685,1,FALSE
1,15,"establishment",196,67,1463.2008205817,1970.14565209499,2,1,"SDD",1463.2008205817,1970.14565209499,1,FALSE
1,15,"establishment",197,68,952.061463380436,321.173102540714,2,1,"SDD",952.061463380436,321.173102540714,1,FALSE
1,15,"establishment",198,73,1169.43064288607,2966.33443291768,2,1,"SDD",1169.43064288607,2966.33443291768,1,FALSE
1,15,"establishment",199,76,1077.63319758099,2089.20349829207,2,1,"SDD",1077.63319758099,2089.20349829207,1,FALSE
1,15,"establishment",200,76,1146.84709834241,2113.47503304494,2,1,"SDD",1146.84709834241,2113.47503304494,1,FALSE
1,15,"establishment",201,79,1238.31759418905,1294.75025538314,2,1,"SDD",1238.31759418905,1294.75025538314,1,FALSE
1,15,"establishment",202,79,1373.33131222599,1398.54337304808,2,1,"SDD",1373.33131222599,1398.54337304808,1,FALSE
1,15,"establishment",203,81,1237.86241212023,1072.86115688924,2,1,"SDD",1237.86241212023,1072.86115688924,1,FALSE
1,15,"establishment",204,81,1577.05461052427,1408.02455422745,2,1,"SDD",1577.05461052427,1408.02455422745,1,FALSE
1,15,"establishment",205,83,1686.67665068472,2169.15709790399,2,1,"SDD",1686.67665068472,2169.15709790399,1,FALSE
1,15,"establishment",206,83,1831.23196349845,2265.03160682228,2,1,"SDD",1831.23196349845,2265.03160682228,1,FALSE
1,15,"establishment",207,86,1026.7166326979,573.779881307729,2,1,"SDD",1026.7166326979,573.779881307729,1,FALSE
1,15,"establishment",208,86,1040.19847640983,793.585174757975,2,1,"SDD",1040.19847640983,793.585174757975,1,FALSE
1,15,"establishment",209,87,1637.99738093609,1831.47961919554,2,1,"SDD",1637.99738093609,1831.47961919554,1,FALSE
1,15,"establishment",210,87,1375.57686583091,2062.81866107978,2,1,"SDD",1375.57686583091,2062.81866107978,1,FALSE
1,15,"establishment",211,87,1433.26225204566,1975.10407061011,2,1,"SDD",1433.26225204566,1975.10407061011,1,FALSE
1,15,"establishment",212,88,1380.09941402762,977.403750990312,2,1,"SDD",1380.09941402762,977.403750990312,1,FALSE
1,15,"establishment",213,90,1683.12241382044,200.421940135572,2,1,"SDD",1683.12241382044,200.421940135572,1,FALSE
1,15,"establishment",214,91,1619.79541149906,1431.67913116103,2,1,"SDD",1619.79541149906,1431.67913116103,1,FALSE
1,15,"establishment",215,94,545.436369729178,1688.88043711022,2,1,"SDD",545.436369729178,1688.88043711022,1,FALSE
1,15,"establishment",216,94,962.294705299551,1469.50131953122,2,1,"SDD",962.294705299551,1469.50131953122,1,FALSE
1,15,"establishment",217,105,2533.28093031037,401.886590598727,2,1,"SDD",2533.28093031037,401.886590598727,1,FALSE
1,15,"establishment",218,105,2843.67870704129,307.589682041611,2,1,"SDD",2843.67870704129,307.589682041611,1,FALSE
1,15,"establishment",219,109,1712.11888909485,1655.29590261296,2,1,"SDD",1712.11888909485,1655.29590261296,1,FALSE
1,15,"establishment",220,110,1257.67652888561,2016.75777519218,2,1,"SDD",1257.67652888561,2016.75777519218,1,FALSE
1,15,"establishment",221,110,1031.66466338518,2070.60017361635,2,1,"SDD",1031.66466338518,2070.60017361635,1,FALSE
1,15,"establishment",222,110,769.085820968444,1748.61220803667,2,1,"SDD",769.085820968444,1748.61220803667,1,FALSE
1,15,"establishment",223,112,1157.73672185779,2711.79437357784,2,1,"SDD",1157.73672185779,2711.79437357784,1,FALSE
1,15,"establishment",224,115,1179.87196298036,1259.51058725444,2,1,"SDD",1179.87196298036,1259.51058725444,1,FALSE
1,15,"establishment",225,115,594.441690626462,515.593286117675,2,1,"SDD",594.441690626462,515.593286117675,1,FALSE
1,15,"establishment",226,116,1342.17515966344,1475.40469794062,2,1,"SDD",1342.17515966344,1475.40469794062,1,FALSE
1,15,"establishment",227,119,2431.71501936466,919.198829882145,2,1,"SDD",2431.71501936466,919.198829882145,1,FALSE
1,15,"establishment",228,121,1833.76292185434,1279.04739879657,2,1,"SDD",1833.76292185434,1279.04739879657,1,FALSE
1,15,"establishment",229,121,2012.47828895761,1062.97468506388,2,1,"SDD",2012.47828895761,1062.97468506388,1,FALSE
1,15,"establishment",230,121,1993.10579108974,1063.92135476185,2,1,"SDD",1993.10579108974,1063.92135476185,1,FALSE
1,15,"establishment",231,121,1819.21698446393,1315.88582871904,2,1,"SDD",1819.21698446393,1315.88582871904,1,FALSE
1,16,"death",20,7,1335.95661400001,1901.85688895907,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",28,11,1345.75067272737,1461.59030285179,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",31,15,1175.60763360288,1633.56068106508,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",33,15,1294.4151803067,1503.45629184798,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",34,15,940.138917545973,1788.54211326201,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",39,13,1396.19986844687,1652.8641633748,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",46,18,1111.8350106552,807.92980630979,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",47,18,1537.60498112721,1106.94418127279,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",65,18,1547.80795260562,1226.62268650624,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",69,22,915.727508661325,937.317870456528,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",86,18,1026.60873746675,560.122258780975,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",94,24,943.931055860218,1430.05049240696,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",106,35,915.509759240275,595.34713314864,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",122,55,1947.16299749612,1206.59764840528,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",129,20,1105.38258202398,1932.14129569387,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",132,23,1479.4865860466,1197.39480158027,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",149,57,1661.9528767426,1703.46031851602,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",150,57,1649.73900046977,1386.28066330741,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",152,64,1028.46970214281,1662.42456233079,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",153,66,1580.30334195449,1418.92103685297,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",160,4,1539.70139652912,1642.66811661349,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",181,48,1225.63840602994,1151.60535890064,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",184,49,1368.04035210523,1565.96769606813,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",189,62,1825.15903174097,893.54621410036,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",192,64,1138.68200297071,1588.67625527633,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",196,67,1463.2008205817,1970.14565209499,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",199,76,1077.63319758099,2089.20349829207,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",200,76,1146.84709834241,2113.47503304494,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",201,79,1238.31759418905,1294.75025538314,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",206,83,1831.23196349845,2265.03160682228,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",211,87,1433.26225204566,1975.10407061011,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",217,105,2533.28093031037,401.886590598727,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",219,109,1712.11888909485,1655.29590261296,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"death",227,119,2431.71501936466,919.198829882145,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,16,"stage_transition",92,23,1689.43680805664,1124.09501806329,1,2,"transition_kernel",1689.43680805664,1124.09501806329,1,FALSE
1,16,"stage_transition",95,27,1240.31794873143,1430.62194002835,1,2,"transition_kernel",1240.31794873143,1430.62194002835,1,FALSE
1,16,"stage_transition",96,28,1332.2033094483,1398.09992536942,1,2,"transition_kernel",1332.2033094483,1398.09992536942,1,FALSE
1,16,"stage_transition",131,22,824.235636748671,487.659024885094,1,2,"transition_kernel",824.235636748671,487.659024885094,1,FALSE
1,16,"stage_transition",138,34,1299.11904346011,1925.58073649202,1,2,"transition_kernel",1299.11904346011,1925.58073649202,1,FALSE
1,16,"stage_transition",142,39,1531.56766077519,1644.99516467116,1,2,"transition_kernel",1531.56766077519,1644.99516467116,1,FALSE
1,16,"stage_transition",145,47,1745.84879157184,906.05822594244,1,2,"transition_kernel",1745.84879157184,906.05822594244,1,FALSE
1,16,"stage_transition",151,60,1581.11670119362,712.225873016081,1,2,"transition_kernel",1581.11670119362,712.225873016081,1,FALSE
1,16,"stage_transition",161,4,1213.39397020138,1734.37306220279,1,2,"transition_kernel",1213.39397020138,1734.37306220279,1,FALSE
1,16,"stage_transition",162,4,1309.77702023843,1656.89053946524,1,2,"transition_kernel",1309.77702023843,1656.89053946524,1,FALSE
1,16,"stage_transition",164,4,1629.00896365573,1468.50125995091,1,2,"transition_kernel",1629.00896365573,1468.50125995091,1,FALSE
1,16,"stage_transition",165,13,1149.46720445072,1732.30539234116,1,2,"transition_kernel",1149.46720445072,1732.30539234116,1,FALSE
1,16,"stage_transition",166,14,1370.17979973161,1464.35710855514,1,2,"transition_kernel",1370.17979973161,1464.35710855514,1,FALSE
1,16,"stage_transition",167,14,1492.97782090064,1218.19562834615,1,2,"transition_kernel",1492.97782090064,1218.19562834615,1,FALSE
1,16,"stage_transition",168,19,1384.03842334823,1360.79517168081,1,2,"transition_kernel",1384.03842334823,1360.79517168081,1,FALSE
1,16,"stage_transition",170,22,530.890647321497,682.451741599696,1,2,"transition_kernel",530.890647321497,682.451741599696,1,FALSE
1,16,"stage_transition",175,33,1709.70657457608,1180.26087969549,1,2,"transition_kernel",1709.70657457608,1180.26087969549,1,FALSE
1,16,"stage_transition",176,39,1400.1982115349,1720.83251345818,1,2,"transition_kernel",1400.1982115349,1720.83251345818,1,FALSE
1,16,"stage_transition",178,45,1013.55193309496,1261.86864626122,1,2,"transition_kernel",1013.55193309496,1261.86864626122,1,FALSE
1,16,"stage_transition",179,45,1087.2991473084,1320.39396740377,1,2,"transition_kernel",1087.2991473084,1320.39396740377,1,FALSE
1,16,"stage_transition",182,48,961.784063300413,837.278328093339,1,2,"transition_kernel",961.784063300413,837.278328093339,1,FALSE
1,16,"stage_transition",183,48,1289.58211827423,1312.78673889913,1,2,"transition_kernel",1289.58211827423,1312.78673889913,1,FALSE
1,16,"stage_transition",186,55,1762.04861333081,1193.69552482975,1,2,"transition_kernel",1762.04861333081,1193.69552482975,1,FALSE
1,16,"stage_transition",187,55,1953.43010988398,1311.40063534407,1,2,"transition_kernel",1953.43010988398,1311.40063534407,1,FALSE
1,16,"stage_transition",188,60,1448.37446293383,1374.98095044638,1,2,"transition_kernel",1448.37446293383,1374.98095044638,1,FALSE
1,16,"stage_transition",190,63,1596.16039110091,1327.77200235198,1,2,"transition_kernel",1596.16039110091,1327.77200235198,1,FALSE
1,16,"stage_transition",191,63,1355.798536487,1098.46750169917,1,2,"transition_kernel",1355.798536487,1098.46750169917,1,FALSE
1,16,"stage_transition",194,65,1617.02144500789,1212.34771041876,1,2,"transition_kernel",1617.02144500789,1212.34771041876,1,FALSE
1,16,"stage_transition",195,66,1372.97046598827,1524.75914552804,1,2,"transition_kernel",1372.97046598827,1524.75914552804,1,FALSE
1,16,"stage_transition",197,68,1012.79878177317,245.113245791985,1,2,"transition_kernel",1012.79878177317,245.113245791985,1,FALSE
1,16,"stage_transition",198,73,1075.07256472937,2978.65001781633,1,2,"transition_kernel",1075.07256472937,2978.65001781633,1,FALSE
1,16,"stage_transition",203,81,1295.06071248239,948.431519829821,1,2,"transition_kernel",1295.06071248239,948.431519829821,1,FALSE
1,16,"stage_transition",204,81,1499.29782021414,1476.52095203518,1,2,"transition_kernel",1499.29782021414,1476.52095203518,1,FALSE
1,16,"stage_transition",209,87,1639.90746408207,1881.94940242008,1,2,"transition_kernel",1639.90746408207,1881.94940242008,1,FALSE
1,16,"stage_transition",210,87,1283.12502434518,2213.61643874323,1,2,"transition_kernel",1283.12502434518,2213.61643874323,1,FALSE
1,16,"stage_transition",213,90,1714.3902278764,72.7868486911424,1,2,"transition_kernel",1714.3902278764,72.7868486911424,1,FALSE
1,16,"stage_transition",215,94,496.107774385927,1646.15901601299,1,2,"transition_kernel",496.107774385927,1646.15901601299,1,FALSE
1,16,"stage_transition",216,94,915.598978134665,1464.60884915546,1,2,"transition_kernel",915.598978134665,1464.60884915546,1,FALSE
1,16,"stage_transition",218,105,2845.69678038581,308.554779551043,1,2,"transition_kernel",2845.69678038581,308.554779551043,1,FALSE
1,16,"stage_transition",220,110,1260.1678974577,2028.5388761538,1,2,"transition_kernel",1260.1678974577,2028.5388761538,1,FALSE
1,16,"stage_transition",221,110,1024.62290223331,2097.02441783624,1,2,"transition_kernel",1024.62290223331,2097.02441783624,1,FALSE
1,16,"stage_transition",223,112,956.005811551307,2884.14816570626,1,2,"transition_kernel",956.005811551307,2884.14816570626,1,FALSE
1,16,"stage_transition",224,115,1202.73436493305,1269.38653267212,1,2,"transition_kernel",1202.73436493305,1269.38653267212,1,FALSE
1,16,"stage_transition",226,116,1340.77257178598,1465.32834232645,1,2,"transition_kernel",1340.77257178598,1465.32834232645,1,FALSE
1,16,"stage_transition",230,121,1949.52045033083,986.926136497175,1,2,"transition_kernel",1949.52045033083,986.926136497175,1,FALSE
1,16,"stage_transition",231,121,1556.14220720709,1375.80977706374,1,2,"transition_kernel",1556.14220720709,1375.80977706374,1,FALSE
1,16,"establishment",232,17,2104.41883771603,1164.69992256631,2,1,"SDD",2104.41883771603,1164.69992256631,1,FALSE
1,16,"establishment",233,19,1573.35964808087,1415.12888627937,2,1,"SDD",1573.35964808087,1415.12888627937,1,FALSE
1,16,"establishment",234,20,1088.98318901226,1678.8177623392,2,1,"SDD",1088.98318901226,1678.8177623392,1,FALSE
1,16,"establishment",235,20,1387.59056813508,1865.78031856479,2,1,"SDD",1387.59056813508,1865.78031856479,1,FALSE
1,16,"establishment",236,22,755.486460688428,704.984299471088,2,1,"SDD",755.486460688428,704.984299471088,1,FALSE
1,16,"establishment",237,23,1180.55314999947,1684.30058496221,2,1,"SDD",1180.55314999947,1684.30058496221,1,FALSE
1,16,"establishment",238,27,1622.89329434988,1978.37190364372,2,1,"SDD",1622.89329434988,1978.37190364372,1,FALSE
1,16,"establishment",239,28,1305.30278437224,1354.26276111686,2,1,"SDD",1305.30278437224,1354.26276111686,1,FALSE
1,16,"establishment",240,31,961.778109346872,1973.93593664077,2,1,"SDD",961.778109346872,1973.93593664077,1,FALSE
1,16,"establishment",241,33,1273.29369086507,1504.63492695561,2,1,"SDD",1273.29369086507,1504.63492695561,1,FALSE
1,16,"establishment",242,34,844.856765002897,1507.34120070414,2,1,"SDD",844.856765002897,1507.34120070414,1,FALSE
1,16,"establishment",243,37,1338.25719765042,1657.94347075385,2,1,"SDD",1338.25719765042,1657.94347075385,1,FALSE
1,16,"establishment",244,39,2444.65082269059,1690.54609046446,2,1,"SDD",2444.65082269059,1690.54609046446,1,FALSE
1,16,"establishment",245,39,1433.76647782485,1842.31060657984,2,1,"SDD",1433.76647782485,1842.31060657984,1,FALSE
1,16,"establishment",246,49,1627.31746390239,1011.60737027638,2,1,"SDD",1627.31746390239,1011.60737027638,1,FALSE
1,16,"establishment",247,49,1271.09629041756,1507.65870605951,2,1,"SDD",1271.09629041756,1507.65870605951,1,FALSE
1,16,"establishment",248,49,1487.53696614351,1399.17866291457,2,1,"SDD",1487.53696614351,1399.17866291457,1,FALSE
1,16,"establishment",249,56,1981.36567328067,2092.4166096414,2,1,"SDD",1981.36567328067,2092.4166096414,1,FALSE
1,16,"establishment",250,59,1725.05305751537,994.680937226417,2,1,"SDD",1725.05305751537,994.680937226417,1,FALSE
1,16,"establishment",251,59,1778.25649441984,1158.69991381839,2,1,"SDD",1778.25649441984,1158.69991381839,1,FALSE
1,16,"establishment",252,61,1738.04120101646,1462.16365109782,2,1,"SDD",1738.04120101646,1462.16365109782,1,FALSE
1,16,"establishment",253,62,1705.43648438823,1386.69613736395,2,1,"SDD",1705.43648438823,1386.69613736395,1,FALSE
1,16,"establishment",254,62,1768.58770246405,1305.03412490801,2,1,"SDD",1768.58770246405,1305.03412490801,1,FALSE
1,16,"establishment",255,64,979.368369751197,1510.5450974107,2,1,"SDD",979.368369751197,1510.5450974107,1,FALSE
1,16,"establishment",256,65,1461.23393456952,1163.79554692967,2,1,"SDD",1461.23393456952,1163.79554692967,1,FALSE
1,16,"establishment",257,66,1642.91827151088,1806.01076745738,2,1,"SDD",1642.91827151088,1806.01076745738,1,FALSE
1,16,"establishment",258,66,1574.98565515675,1343.77839224695,2,1,"SDD",1574.98565515675,1343.77839224695,1,FALSE
1,16,"establishment",259,66,1488.02319053755,1481.2531927101,2,1,"SDD",1488.02319053755,1481.2531927101,1,FALSE
1,16,"establishment",260,68,824.108161267711,1072.63095222917,2,1,"SDD",824.108161267711,1072.63095222917,1,FALSE
1,16,"establishment",261,68,700.696500291766,435.003800867073,2,1,"SDD",700.696500291766,435.003800867073,1,FALSE
1,16,"establishment",262,69,1044.76495256297,846.786372313882,2,1,"SDD",1044.76495256297,846.786372313882,1,FALSE
1,16,"establishment",263,71,1762.43601804642,1346.93925462555,2,1,"SDD",1762.43601804642,1346.93925462555,1,FALSE
1,16,"establishment",264,71,1810.74102543995,1299.27929071925,2,1,"SDD",1810.74102543995,1299.27929071925,1,FALSE
1,16,"establishment",265,71,1779.19404887474,1132.06600466006,2,1,"SDD",1779.19404887474,1132.06600466006,1,FALSE
1,16,"establishment",266,72,1782.83597476301,2076.09336927575,2,1,"SDD",1782.83597476301,2076.09336927575,1,FALSE
1,16,"establishment",267,72,1402.55560114194,1714.99742471056,2,1,"SDD",1402.55560114194,1714.99742471056,1,FALSE
1,16,"establishment",268,78,830.875604966132,1413.17094813087,2,1,"SDD",830.875604966132,1413.17094813087,1,FALSE
1,16,"establishment",269,79,1325.10688639012,1191.28816164257,2,1,"SDD",1325.10688639012,1191.28816164257,1,FALSE
