farm_id,size_ha,bef_nos,shp_nos,postal_twn,locality,postal_cod,farm_type,X,Y,Avg_EI,CNGpresent,CNGclose,sheep_or_beef_or_CNG,Probability_Estab
HS00322,1276,598,3450,Napier,Hastings,4182,SNB,176.73777767840744,-39.43867915,22,0,0,1,0.55
HS00323,881.7,402,1,Hastings,Hastings,4178,BEF,176.7365049009274,-39.814303499999994,33.2,0,0,1,0.83
HS00325,25,26,0,Tutira,Tutira,4162,BEF,176.97755300984238,-39.17986645,11.333333333333334,0,0,1,0.2833333333333334
HS00326,148,113,0,NA,Maraekakaho,NA,BEF,176.59287704067407,-39.624334350000005,32,0,0,1,0.8
HS00328,96,51,6,Napier,Rissington,4110,BEF,176.75002388523524,-39.454765699999996,22,0,0,1,0.55
HS00337,807,409,3060,Napier,Napier,4184,SNB,176.61004293143526,-39.25007615,9,0,0,1,0.225
HS00342,23.4,0,0,Hastings,Poukawa,4156,BEF,176.72630005544937,-39.7476173,34,0,0,1,0.85
HS00344,586,508,3800,Hastings,Waiwhare,4179,SNB,176.51259168098503,-39.454399249999994,16,0,0,1,0.4
HS00345,47,2,0,Hastings,Hastings,4174,BEF,176.64198353411155,-39.696162,31.5,0,0,1,0.7875
HS00346,221.2,171,75,Havelock North,Havelock North,4157,SNB,176.8361733499413,-39.804626999999996,24,0,0,1,0.6
HS00351,241.9,117,1197,Napier,Te Pohue,4182,SNB,176.76996505368558,-39.34108835,15.5,0,0,1,0.3875
HS00352,418.5,191,1590,Napier,Te Pohue,4182,SNB,176.7164613795255,-39.349359050000004,15.5,0,0,1,0.3875
HS00354,635.7,432,4470,Hastings,Hastings,4179,SNB,176.44190187297033,-39.47085505,7.666666666666667,0,0,1,0.19166666666666668
HS00357,131.5,218,1042,Hastings,Waiwhare,4179,SNB,176.51873178640463,-39.424685049999994,11.5,0,0,1,0.2875
HS00363,325.8,191,2130,Hastings,Hastings,4171,SNB,176.4990114382167,-39.725483,13.5,0,0,1,0.3375
HS00365,47.7,0,0,Napier,Tutira,4181,BEF,176.99282754029906,-39.2254576,12.5,0,0,1,0.3125
HS00367,94.5,73,535,Napier,Eskdale,4182,SHP,176.8059190852716,-39.38065544999999,24,0,0,1,0.6
HS00368,325,249,1332,Hastings,Havelock North,4178,SNB,176.78791596056595,-39.79469455000001,33,0,0,1,0.825
HS00370,812,700,3250,Hastings,Maraekakaho,4174,SNB,176.67742251310813,-39.66268314999999,34.333333333333336,0,0,1,0.8583333333333334
HS00371,710.12,680,6750,Okawa,Hastings,4179,SNB,176.6250161231774,-39.558887150000004,29,0,0,1,0.725
HS00372,220,315,319,Hastings,Kereru,4171,SNB,176.45299632944167,-39.64169290000001,14,0,0,1,0.35
HS00373,328.5,455,0,Hastings,Hastings,4156,BEF,176.46625508566387,-39.5280816,11.5,0,0,1,0.2875
HS00374,603.8,366,3500,Hastings,Hastings,4174,SNB,176.68064653367583,-39.7019731,36.5,0,0,1,0.9125
HS00377,668.1,565,4200,Hastings,Havelock North,4174,SNB,176.69561738067273,-39.7274247,35,0,0,1,0.875
HS00379,313.1,283,1750,Havelock North,Havelock North,4294,SNB,176.9806634602068,-39.688515800000005,28.5,0,0,1,0.7125
HS00382,7.6,7,0,Havelock North,Maraetotara,4294,BEF,176.9238749275362,-39.7886391,14,0,0,1,0.35
HS00386,241.9,26,120,Napier,Arapoanui,4181,SNB,176.98749582991428,-39.2884477,16.666666666666668,0,0,1,0.41666666666666674
HS00387,520,510,0,Napier,Napier,4186,BEF,176.69004822055928,-39.34571495,7.333333333333333,0,0,1,0.18333333333333332
HS00388,299.1,69,1165,Napier,Bayview,4149,SNB,176.80166630337243,-39.3242489,9.5,0,0,1,0.2375
HS00389,700,76,220,Hastings,Matapiro,4179,SNB,176.66282486173841,-39.58693235,33.25,0,0,1,0.83125
HS00391,49.8,33,0,Hastings,Mangatahi,4171,BEF,176.49703269080482,-39.595511349999995,23,0,0,1,0.575
HS00392,24.2,64,0,Hastings,Hastings,4172,BEF,176.92984918834594,-39.6374509,35,0,0,1,0.875
HS00399,12.2,30,0,Waipawa,Waipawa,4210,BEF,176.58525188163964,-39.934425,30,0,0,1,0.75
HS00400,133,63,778,Hastings,Hastings,4179,SNB,176.42842314638222,-39.52288215,10.5,0,0,1,0.2625
HS00401,497.9,520,2321,Waipawa,Kereru,4273,SNB,176.37370463344197,-39.65624835,10.5,0,0,1,0.2625
HS00404,238.6,176,2085,Hastings,Hastings,4171,SNB,176.4361488212698,-39.6466633,12,0,0,1,0.3
HS00405,232.1,184,1410,Hastings,Otamauri,4156,SNB,176.50108439741297,-39.494931949999994,9.666666666666666,0,0,1,0.24166666666666664
HS00408,70,100,200,Havelock North,Havelock North,4294,BEF,176.96976147096171,-39.707844099999996,29,0,0,1,0.725
HS00411,1162,373,3150,Napier,Napier,4182,SNB,176.77901291052547,-39.32104235,11.5,0,0,1,0.2875
HS00413,1123,1000,13000,Gisborne,Hastings,4010,SNB,176.69656611077102,-39.671378399999995,35.6,0,0,1,0.89
HS00414,215.9,0,0,Hastings,Napier,4175,SNB,176.66893091734778,-39.461331449999996,22.5,0,0,1,0.5625
HS00415,23.2,29,10,Napier,Napier,4182,BEF,176.8124727356171,-39.32622245,9.5,0,0,1,0.2375
HS00420,1196.8,243,1540,Otane,Otane,4277,SNB,176.70752933367885,-39.8421334,34.42857142857143,1,2,1,0.8607142857142859
HS00422,198.6,410,563,Hastings,Otamauri,4179,BEF,176.46240354744518,-39.4525718,6,0,0,1,0.15
HS00427,259.4,115,154,Hastings,Hastings,4153,SNB,176.7450356155108,-39.56941295,34.5,0,0,1,0.8625
HS00429,9.61,0,62,Tutira,Tutira,4162,SHP,176.90366300507785,-39.188042200000005,14,0,0,1,0.35
HS00433,128,0,676,Hastings,Poukawa,4178,SNB,176.7715437972844,-39.75440135000001,31,0,0,1,0.775
HS00435,7.25,0,25,Napier,Napier,4181,SNB,176.89290613643777,-39.277348149999995,9,0,0,1,0.225
HS00436,240.5,270,1670,Hastings,Maraekakaho,4171,SHP,176.51596281156287,-39.6798354,18,0,0,1,0.45
HS00439,57,0,888,NA,Te Aute,NA,SHP,176.66717748778322,-39.788176449999995,32,0,0,1,0.8
HS00444,251.7,303,1559,Tutira,Tutira,4181,SNB,176.8326813325028,-39.185364549999996,6,0,0,1,0.15
HS00446,138,160,830,Hastings,Raukawa,4174,BEF,176.6625190042136,-39.6826091,34,0,0,1,0.85
HS00448,273.1,56,2930,Napier,Waikoau,4181,SNB,176.86391512022254,-39.264555400000006,8.666666666666666,0,0,1,0.21666666666666665
HS00451,412.2,345,2000,Napier,Napier,4104,BEF,176.71472364279816,-39.394788399999996,15.5,0,0,1,0.3875
HS00453,23.02,0,50,Hastings,Maraekakaho,4171,SHP,176.5930314851276,-39.6458782,32,85,118,1,0.8
HS00454,1073,0,17000,Hastings,Hastings,4158,VEG,176.71747096329221,-39.788410750000004,33.333333333333336,24,25,1,0.8333333333333335
HS00459,17.2,6,0,Hastings,Hastings,4120,BEF,176.77144076800255,-39.665748199999996,37.5,0,0,1,0.9375
HS00460,928,1860,7735,Hastings,Te Aute,4158,SNB,176.71637860589004,-39.81206505,33,59,65,1,0.825
HS00470,0.5,0,0,Havelock North,Havelock North,4130,BEF,176.89777892012535,-39.6849586,20,0,0,1,0.5
HS00472,7.49,6,2,Havelock North,Tuki Tuki Valley,4295,LIF,176.83621655279825,-39.76052675,29,1,1,1,0.725
HS00475,130,30,481,Napier,Bay View,4182,SNB,176.79991831746997,-39.371932150000006,18.5,0,0,1,0.4625
HS00476,349.2,116,1570,Tutira,Tutira,4162,SNB,176.89115861486192,-39.1629408,6.666666666666667,0,0,1,0.16666666666666669
HS00478,398,650,5000,Te Awanga,Te Awanga,4102,SNB,176.9689528834866,-39.648139199999996,32,0,0,1,0.8
HS00479,302.9,150,1875,Napier,Tutira,4182,SNB,176.83890610620338,-39.1981528,6,0,0,1,0.15
HS00480,174,90,0,Hastings,Maraekakaho,4174,BEF,176.6030859682362,-39.7828097,24.5,0,0,1,0.6125
HS00482,460,300,4200,Hastings,Raukawa,4158,SHP,176.63185652880182,-39.6961757,31.666666666666668,0,0,1,0.7916666666666667
HS00486,437,73,2750,Napier,Napier,4182,SHP,176.7298806427795,-39.35693115000001,15.5,0,0,1,0.3875
HS00492,36.3,10,150,Napier,Kaiwaka,4181,SNB,176.82004135660117,-39.275592399999994,8.2,0,0,1,0.205
HS00495,40,60,0,NA,Tukituki,NA,BEF,176.9868010100534,-39.68770334999999,28.666666666666668,0,0,1,0.7166666666666667
HS00497,231.2,167,910,Havelock North,Havelock North,4294,SNB,176.88808176672438,-39.81426354999999,22.333333333333332,0,0,1,0.5583333333333332
HS00499,173.6,52,800,Hastings,Sherenden,4179,SNB,176.59397572511466,-39.4954225,22,0,0,1,0.55
HS00500,130.5,0,862,Havelock North,Waimarama,4295,SHP,176.95511022440016,-39.862157950000004,22,0,0,1,0.55
HS00504,933,1308,80,Napier,Napier,4184,BEF,176.78225701158033,-39.42946384999999,20.5,0,0,1,0.5125
HS00506,568,0,0,Wellington,Ocean Beach,6035,BEF,176.9951921482086,-39.75249050000001,28.5,0,0,1,0.7125
HS00507,363,106,2300,Napier,Rissington,4295,SNB,176.74900730824422,-39.388270549999994,15,0,0,1,0.375
HS00509,30.5,0,0,Hastings,Hastings,4179,SNB,176.63498317323288,-39.584251699999996,35,0,0,1,0.875
HS00510,466.9,150,2000,Hastings,Havelock North,4178,SNB,176.76573105641364,-39.7884533,29.666666666666668,0,0,1,0.7416666666666667
HS00512,613,320,6500,Hastings,Hastings,4174,SNB,176.6203870061865,-39.68729609999999,31.75,0,0,1,0.79375
HS00514,145.5,272,0,Hastings,Kereru,4171,BEF,176.36519290904994,-39.62205444999999,10.666666666666666,0,0,1,0.26666666666666666
HS00515,40.28,0,200,Napier,Eskdale,4140,SNB,176.80890674023044,-39.361344700000004,13,0,0,1,0.325
HS00516,209.8,320,16,Hastings,Crownthorpe,4179,BEF,176.59588498429991,-39.54105754999999,28,0,0,1,0.7
HS00517,307,220,1930,Hastings,Hastings,4171,SNB,176.3830664612317,-39.67546004999999,7,0,0,1,0.175
HS00519,136.5,1,1660,NA,Kereru,NA,SHP,176.320463316488,-39.649666599999996,7,0,0,1,0.175
HS00522,124.4,70,335,NA,Hastings,NA,SNB,176.66348033180003,-39.74525514999999,38,0,0,1,0.95
HS00523,130,0,0,Waipukurau,Te Hauke,4283,GRA,176.6852173996794,-39.75715784999999,34.5,6,6,1,0.8625
HS00528,183.3,75,2450,Hastings,Hastings,4156,SNB,176.48364551370688,-39.455515749999996,9,0,0,1,0.225
HS00531,24,45,0,Napier,Napier,4182,BEF,176.80332405912833,-39.3669939,13,0,0,1,0.325
HS00533,526.6,400,3300,Waipawa,Waipawa,4274,SNB,176.49615450892193,-39.75261565,17,0,0,1,0.425
HS00534,16.4,10,0,Napier,Rissington,4184,BEF,176.69614610433334,-39.43798485,22,0,0,1,0.55
HS00535,22.4,27,131,Hastings,Raukawa,4174,SNB,176.71687321678132,-39.68738205,39,0,0,1,0.975
HS00536,163.1,800,380,Hastings,Hastings,4175,BEF,176.92911217119985,-39.82235250000001,25.4,0,0,1,0.635
HS00538,189.8,0,1550,Napier,Puketapu,4186,SHP,176.66642186939765,-39.468596299999994,24.333333333333332,0,0,1,0.6083333333333333
HS00540,191.3,0,1037,Hastings,Hastings,4179,SNB,176.6503120906269,-39.55538865,30,0,0,1,0.75
HS00544,348.9,109,1300,Havelock North,Havelock North,4295,SNB,176.8578450039472,-39.81061485,27,0,0,1,0.675
HS00548,445,400,2000,Hastings,Teheke,4174,SNB,176.52015374475167,-39.752109,18,0,0,1,0.45
HS00549,120.3,48,615,Hastings,Puketapu,4120,SNB,176.78817718019167,-39.5227917,31.333333333333332,0,0,1,0.7833333333333333
HS00550,6.07,0,7,Hastings,Maraekakaho,4171,ALA,176.60459282338252,-39.6528202,32,1,1,1,0.8
HS00552,598.6,446,3620,Taupo,Okawa,3377,SNB,176.70071421745791,-39.520790299999994,28,0,0,1,0.7
HS00555,285,148,1225,Napier,Patoka,4186,SNB,176.57341333808034,-39.40567875,13,0,0,1,0.325
HS00556,179.3,237,481,Napier,Rissington,4184,SNB,176.67291088645888,-39.4322679,19,0,0,1,0.475
HS00558,378.6,320,2310,Napier,Glengarry,4110,SNB,176.75616522654514,-39.353116750000005,15.5,0,0,1,0.3875
HS00563,56,15,0,Hastings,Raukawa,4174,BEF,176.7177048199061,-39.680411050000004,39,0,0,1,0.975
HS00564,260.1,646,0,Hastings,Te Onepu,4174,BEF,176.55771706560904,-39.77412019999999,18.5,0,0,1,0.4625
HS00567,13,10,60,Hastings,Haumoana,4172,SNB,176.9376571426577,-39.603543,39,0,0,1,0.975
HS00568,460.6,156,3816,Hastings,Hastings,4179,SNB,176.4358974323806,-39.45567355,7,0,0,1,0.175
HS00571,46,16,43,Napier,Puketapu,4183,SNB,176.77578806219967,-39.5113496,29.5,0,0,1,0.7375
HS00572,608,270,24,Hastings,Kereru,4184,BEF,176.75845937281986,-39.478667699999995,22.333333333333332,0,0,1,0.5583333333333332
HS00573,48,0,145,NA,Maraetotara,NA,SNB,176.9866923350873,-39.68817469999999,28.5,0,0,1,0.7125
HS00575,3.27,0,100,Napier,Eskdale,4110,SHP,176.85071741858746,-39.40148919999999,28,0,28,1,0.7
HS00578,128,69,205,Napier,Hastings,4186,SNB,176.69029497300605,-39.474431499999994,23,0,0,1,0.575
HS00580,165.9,71,1320,Hastings,Otamauri,4179,SNB,176.46510292215544,-39.486697649999996,6,0,0,1,0.15
HS00581,50,73,0,Hastings,NA,4179,BEF,176.71044281736073,-39.5187561,24,0,0,1,0.6
HS00582,7.7,30,0,Hastings,Maraekakaho,4171,BEF,176.61812741534004,-39.65061589999999,32,0,0,1,0.8
HS00585,840,803,6555,Hastings,Raukawa,4174,SNB,176.63385351789776,-39.775664349999985,31.2,0,0,1,0.78
HS00586,176,400,0,Hastings,Hastings,4179,BEF,176.63121148260865,-39.613705900000014,33.5,0,0,1,0.8375
HS00588,29.1,24,0,Hastings,Hastings,4171,BEF,176.54486607125062,-39.595827799999995,30,0,0,1,0.75
HS00591,58.1,54,122,Napier,Napier,4182,SNB,176.7943087935577,-39.45981405,21,0,0,1,0.525
HS00592,3.3,0,0,Napier,Puketapu,4112,BEF,176.74229582073326,-39.4598956,22,0,0,1,0.55
HS00593,232.7,159,2000,Hastings,Sherenden,4179,SNB,176.58158646283206,-39.514573999999996,20.5,0,0,1,0.5125
HS00611,497.1,179,4010,Havelock North,Maraetotara,4294,SNB,176.9313945677021,-39.86767935,8.333333333333334,0,0,1,0.20833333333333337
HS00617,141.8,29,0,Napier,Napier,4181,SHP,176.9894382171286,-39.27860215,18,0,0,1,0.45
HS00618,26,1,0,Havelock North,Havelock North,4294,SNB,176.92766811039627,-39.75861605,26.5,0,0,1,0.6625
HS00619,329,325,662,Hastings,Hastings,4179,BEF,176.45968221102683,-39.44083575,9,0,0,1,0.225
HS00620,225,7,600,Napier,Rissington,4110,BEF,176.7298692881683,-39.47048289999999,24,0,0,1,0.6
HS00621,404.7,226,2425,Napier,Tutira,4140,SNB,176.93677521326003,-39.19529875,9,0,0,1,0.225
HS00624,398.2,150,2840,Hastings,Hastings,4171,SHP,176.34116516434955,-39.64203345,11,0,0,1,0.275
HS00625,101.8,28,527,Blenheim,Rissington,7271,SNB,176.70037482680397,-39.40100004999999,16,0,0,1,0.4
HS00626,342,135,1250,Hastings,Hastings,4179,SNB,176.42628671675334,-39.4820179,7.25,0,0,1,0.18125
HS00627,740,410,5450,Hastings,Otamauri,4179,SNB,176.48701490480727,-39.51067090000001,13.333333333333334,0,0,1,0.33333333333333337
HS00628,701,431,7974,Hastings,Otamauri,4175,SNB,176.51666718482318,-39.48646095,15.666666666666666,0,0,1,0.39166666666666666
HS00630,267.2,69,1545,Hastings,Hastings,4179,SNB,176.4400931552907,-39.43782540000001,7,0,0,1,0.175
HS00634,1008.6,626,2734,Napier,Puketapu,4186,SNB,176.60964518171642,-39.446701250000004,14,0,0,1,0.35
HS00635,285,20,2224,Hastings,Hastings,4179,SNB,176.48649448848636,-39.46500950000001,11.5,0,0,1,0.2875
HS00636,420,260,870,Hastings,Hastings,4179,SNB,176.54547298642078,-39.44183835,18,0,0,1,0.45
HS00638,12.4,305,3,Hastings,Hastings,4172,SNB,176.9166676524176,-39.643699149999996,36,0,0,1,0.9
HS00643,44.6,59,0,Hastings,Hastings,4178,BEF,176.7169414014523,-39.83372805,31,0,0,1,0.775
HS00644,352.4,150,0,Napier,Maraetotara,4182,BEF,176.87603700091347,-39.8338257,18.75,0,0,1,0.46875
HS00646,1068.2,1328,1000,Hastings,Hastings,4171,SNB,176.5666502240713,-39.70942934999999,25.25,22,22,1,0.63125
HS00648,162,120,0,Napier,Okawa,4183,BEF,176.71190389888534,-39.5684404,37.714285714285715,0,0,1,0.942857142857143
HS00649,0.43,2,0,Napier,Napier,4112,BEF,176.8643146087037,-39.530057549999995,39,0,0,1,0.975
HS00652,23.2,0,700,Hastings,Hastings,4174,SHP,176.77349738041158,-39.676230700000005,37.666666666666664,0,0,1,0.9416666666666665
HS00654,41.9,36,204,Hastings,Maraekakaho,4171,SNB,176.53305350330896,-39.66530325000001,30,0,0,1,0.75
HS00656,310.3,0,0,data restricted by farmer,NA,NA,BEF,176.4016649101485,-39.639484249999995,10,0,0,1,0.25
HS00658,235.7,135,3750,Hastings,Maraekakaho,4175,SNB,176.58655598290198,-39.704277299999994,32.5,0,0,1,0.8125
HS00662,257,88,950,Havelock North,Waimarama,4294,SNB,176.97716033981442,-39.857004950000004,25.5,0,0,1,0.6375
HS00663,82.6,35,350,Hastings,Maraekakaho,4171,SNB,176.57690826966177,-39.672406499999994,28.75,41,42,1,0.71875
HS00664,200,173,1858,Hastings,Otamauri,4179,SHP,176.46759007452496,-39.4723599,8.75,0,0,1,0.21875
HS00665,101,500,850,Napier,Pakowhai,NA,BEF,176.86325437889406,-39.597714599999996,37.333333333333336,0,0,1,0.9333333333333335
HS00667,47.2,85,220,Hastings,Havelock North,4156,BEF,176.86787335921068,-39.6766018,37.5,0,0,1,0.9375
HS00668,4.05,10,0,Hastings,Pukahu,4172,BEF,176.84786720140846,-39.69702255,36,0,0,1,0.9
HS00670,53.4,23,270,Hastings,Hastings,4179,SNB,176.5556449510183,-39.530375199999995,23,0,0,1,0.575
HS00671,40.1,20,760,Dannevirke,Hastings,4977,SNB,176.7191503205189,-39.61708014999999,36.5,0,0,1,0.9125
HS00680,465.4,0,0,Waipukurau,Taheke,4284,SNB,176.53768240909764,-39.77119354999999,19,0,0,1,0.475
HS00681,14.5,235,0,Hastings,Hastings,4156,BEF,176.5758802832409,-39.78617655,19,0,0,1,0.475
HS00683,314.2,57,1400,Napier,Havelock North,NA,SHP,176.89778225022098,-39.803665099999996,13,0,0,1,0.325
HS00687,281.3,415,46,Hastings,Hastings,4171,BEF,176.31999171294905,-39.63570909999999,7,0,0,1,0.175
HS00688,415.3,127,4755,Hastings,Hastings,4171,SNB,176.3281112865647,-39.6230149,7.4,0,0,1,0.185
HS00689,480.8,372,1500,Hastings,Kereru,4171,SNB,176.46217581847526,-39.67636765,15.6,0,0,1,0.39
HS00690,196.9,89,193,Hastings,Otamauri,4179,BEF,176.4845447818346,-39.531888,12,0,0,1,0.3
HS00692,487.8,222,2730,Hastings,Hastings,4171,SNB,176.43364054698628,-39.66741425,9.5,0,0,1,0.2375
HS00693,350.4,82,2623,Hastings,Hastings,4171,SHP,176.3990611754624,-39.576359899999986,10.5,0,0,1,0.2625
HS00694,157.8,20,2283,Hastings,Hastings,4171,SHP,176.35656937886404,-39.62948254999999,11,0,0,1,0.275
HS00698,670.7,265,3985,Hastings,Hastings,4179,SNB,176.4643975686041,-39.50682655,8.5,0,0,1,0.2125
HS00699,483.16,405,2747,Hastings,Hastings,4171,SNB,176.41998121895392,-39.65766995,10,0,0,1,0.25
HS00700,284.2,540,1500,Hastings,Mangatahi,4171,SNB,176.4752487626987,-39.59030285,20.5,0,0,1,0.5125
HS00701,261.3,205,2100,Hastings,Otamauri,4179,SNB,176.5053317857495,-39.52312275,12,0,0,1,0.3
HS00704,31,66,0,Tutira,Tutira,4162,BEF,176.90863942008394,-39.1859123,14,0,0,1,0.35
HS00705,30.4,31,6,Napier,Eskdale,4184,BEF,176.81165567611862,-39.3856589,24,0,0,1,0.6
HS00706,4.2,8,15,NA,Rissington,NA,SNB,176.71281233354193,-39.4289278,22,0,0,1,0.55
HS00707,39.4,113,0,Tutira,Tutira,4162,BEF,176.88683110401317,-39.19717440000001,14,0,0,1,0.35
HS00711,280.5,94,850,Napier,Bayview,4182,SNB,176.8435287610917,-39.40750405,27.666666666666668,637,799,1,0.6916666666666668
HS00712,166,0,1250,Taupo,Rissington,3330,SHP,176.6774376941417,-39.42713485,18.25,0,0,1,0.45625
HS00713,416,207,2207,Hastings,Otamauri,4179,SNB,176.53932413067483,-39.53314225,18.333333333333332,0,0,1,0.45833333333333326
HS00714,20.2,22,15,Hastings,Sherenden,4179,BEF,176.62243779415627,-39.523927,27,0,0,1,0.675
HS00717,274.9,187,1430,Hastings,Maraekakaho,4171,SNB,176.53152262160353,-39.65908180000001,19.5,0,0,1,0.4875
HS00718,20.2,43,61,Hastings,Sherenden,4179,BEF,176.60766866946278,-39.55000939999999,28,0,0,1,0.7
HS00719,605,200,4800,Hastings,Sherenden,4179,SNB,176.54584498392532,-39.492958,19,0,0,1,0.475
HS00720,4.05,2,15,Hastings,Hastings,4174,SHP,176.77658331332452,-39.66993155,37.5,0,0,1,0.9375
HS00721,205.5,100,1300,Hastings,Hastings,4171,SNB,176.5489254615368,-39.62977939999999,30,0,0,1,0.75
HS00722,227.3,0,1585,Hastings,Maraekakaho,4171,SHP,176.51594185511374,-39.63420075,22.333333333333332,0,0,1,0.5583333333333332
HS00723,30.6,40,35,Napier,Puketapu,4104,BEF,176.64354179420118,-39.43890855000001,23,0,0,1,0.575
HS00726,63.28,50,100,NA,Maraekakaho,NA,SNB,176.6257628158571,-39.65311935,32,0,0,1,0.8
HS00733,106,100,1600,Hastings,Raukawa,4156,SNB,176.67017926282563,-39.65243475,35,0,0,1,0.875
HS00735,65.4,150,0,Hastings,Hastings,4172,BEF,176.5033303977989,-39.59115885,23,0,0,1,0.575
HS00736,15.5,10,0,Hastings,Sherenden,4179,BEF,176.57554058891975,-39.5510122,25.5,0,0,1,0.6375
HS00737,68.5,0,0,Hastings,Maraekakaho,4171,BEF,176.55295065775147,-39.699277949999995,24,0,0,1,0.6
HS00739,1266,640,6170,Hastings,Okawa,4179,SNB,176.66480849502148,-39.52015444999999,28.5,0,0,1,0.7125
HS00741,35,57,0,Hastings,Hastings,4179,BEF,176.62792525713775,-39.542873099999994,29,0,0,1,0.725
HS00742,138.7,176,370,Napier,Puketapu,4186,SNB,176.6700923522391,-39.4462995,22.5,0,0,1,0.5625
HS00743,36.8,30,0,Napier,Puketapu,4183,BEF,176.75815689707719,-39.569783050000005,35,0,0,1,0.875
HS00745,192,107,0,Napier,Taradale,4184,BEF,176.6723278799672,-39.4782809,26.2,0,0,1,0.655
HS00746,271.7,50,1200,Hastings,Maraekakaho,4171,SNB,176.58073135490406,-39.66187515,33.75,162,283,1,0.84375
HS00747,644.7,600,4431,Hastings,Maraekakaho,4156,SHP,176.54034958583912,-39.6880225,21.333333333333332,0,0,1,0.5333333333333333
HS00748,253.1,490,0,Havelock North,Hastings,4157,BEF,176.71918512891125,-39.54943389999999,33.5,0,0,1,0.8375
HS00750,158,0,1340,Hastings,Mangatahi,4171,SHP,176.55877288368572,-39.633499,30,0,0,1,0.75
HS00751,213.6,0,1966,Hastings,Sherenden,4179,SHP,176.5447848955058,-39.503346549999996,19,0,0,1,0.475
HS00752,687.06,600,5500,Napier,Napier,4141,SNB,176.74048780190918,-39.546284299999996,33.5,0,0,1,0.8375
HS00754,41,70,30,Hastings,Hastings,4179,SNB,176.6231278532956,-39.541866500000005,29,0,0,1,0.725
HS00756,95.7,55,775,Napier,Puketapu,4110,SNB,176.77122343409116,-39.500209850000005,29.5,0,0,1,0.7375
HS00757,253,950,0,Hastings,Hastings,4179,BEF,176.59476181334065,-39.60561475,32,0,0,1,0.8
HS00758,327.9,100,1722,Hastings,Maraekakaho,4171,SHP,176.51509751537174,-39.64895679999999,14,0,0,1,0.35
HS00759,457.9,412,3918,Hastings,Sherenden,4179,SNB,176.6286436017138,-39.49065374999999,25,0,0,1,0.625
HS00760,1.06,1,0,Hastings,Hastings,4174,BEF,176.69891194289482,-39.69355109999999,39,0,0,1,0.975
HS00761,481,1000,0,Hastings,Mangatahi,4171,BEF,176.5380578569168,-39.637512,30,0,1,1,0.75
HS00763,102,0,640,Hastings,Sherenden,4179,SHP,176.51614615711293,-39.503180699999994,11,0,0,1,0.275
HS00764,310.6,0,2440,Hastings,Hastings,4120,SHP,176.523726041556,-39.59820395,26.5,0,0,1,0.6625
HS00765,306,250,1720,Hastings,Hastings,4179,SNB,176.52283544111464,-39.512746449999995,15,0,0,1,0.375
HS00766,172,176,633,Hastings,Maraekakaho,4171,SNB,176.52385083125458,-39.58873465,26.5,0,0,1,0.6625
HS00767,165,255,1006,Hastings,Hastings,4172,SNB,176.59963026768384,-39.56010115000001,28,0,0,1,0.7
HS00769,269.7,200,1640,Wanaka,Maraekakaho,9305,DEE,176.59780300046685,-39.663681800000006,30.5,35,45,1,0.7625
HS00771,300,6,2015,Hastings,Okawa,4179,SNB,176.58454555325403,-39.5415519,25.5,0,0,1,0.6375
HS00773,216.5,300,4500,Hastings,Okawa,4179,SNB,176.71182035970543,-39.53355675,28,0,0,1,0.7
HS00775,18,11,20,Hastings,Hastings,4178,BEF,176.75929581826188,-39.7006741,39,0,0,1,0.975
HS00777,54.7,51,143,Hastings,Mangatahi,4240,SNB,176.55337060732643,-39.61134755,30,0,0,1,0.75
HS00778,261.8,138,3000,Hastings,Sherenden,4179,SNB,176.61463043210867,-39.50583745,25,0,0,1,0.625
HS00779,93.9,48,610,Hastings,Poukawa,4178,SNB,176.7578238553213,-39.800055,31,0,0,1,0.775
HS00780,11,0,94,Hastings,Poukawa,4161,SHP,176.75200441386198,-39.727426750000006,38,0,0,1,0.95
HS00781,3.74,6,20,Hastings,Otamauri,4179,SNB,176.48353703751883,-39.50356395,11,0,0,1,0.275
HS00782,8.13,6,14,Hastings,Pukehou,4178,BEF,176.68857086857656,-39.862128649999995,31,0,0,1,0.775
HS00786,10,17,0,Hastings,Hastings,4174,BEF,176.7683382654065,-39.670368849999996,36,0,0,1,0.9
HS00788,283,320,1600,NA,Te Hauke,NA,SNB,176.6711089981269,-39.78433205,35,0,0,1,0.875
HS00789,301,600,400,Hastings,Hastings,4174,SNB,176.590662477372,-39.74676395,29,0,0,1,0.725
HS00790,236,250,0,Hastings,Hastings,4153,BEF,176.6978660887968,-39.824289449999995,36.4,0,0,1,0.91
HS00791,382.6,450,915,Hastings,Hastings,4174,SNB,176.52441518464673,-39.74086815,21.666666666666668,0,0,1,0.5416666666666667
HS00795,384,33,2200,Hastings,Hastings,4178,BEF,176.75470945474166,-39.77836515,34.25,0,0,1,0.85625
HS00796,151.8,3,1209,Hastings,Raukawa,4174,BEF,176.5717066177071,-39.7442226,24,0,0,1,0.6
HS00798,211,555,0,Hastings,Argyll East,4174,BEF,176.59985846530964,-39.7832775,22.333333333333332,0,0,1,0.5583333333333332
HS00801,30,60,0,Hastings,Te Onepu,4174,BEF,176.5767262395752,-39.77793545,22.333333333333332,0,0,1,0.5583333333333332
HS00804,1020,173,4030,Hastings,Raukawa,4174,SNB,176.6424943006072,-39.74319654999999,34.333333333333336,0,0,1,0.8583333333333334
